POSTING DATE,EFFECTIVE DATE,CREATE DATE,Customer/Vendor Code,Customer/Vendor Name,LOB,Region,BP TYPE,City,STATE,From WhsCode,From WhsName,To whsCode,TO WhsName,Model TYPE,Transfer Type,U_Frt,U_ActShipType,PRODUCT CATEGORY,ItemCode,QUANTITY,UNIT,RATE,SO ID,SO Creation Date,SO Due Date,U_DocStatus,NumAtCard,U_SOTYPE,BP CATEGORY,Document Type,Vehicle Type,Direct Dispatch,Comments,U_GRNNO,Loading/Unloading,Detention,KITITEM,U_AssetClass
06-08-2020,06-08-2020,06-08-2020,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB01,Pallet Company India Kolkata,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,160,Nos,1950,2020/1929,27-07-2020,29-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
07-08-2020,07-08-2020,07-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,11500,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,300,Nos,1500,2020/1987,30-07-2020,31-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
07-08-2020,07-08-2020,07-08-2020,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB01,Pallet Company India Kolkata,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),Allot,Pallet CompanyOUT,8500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,270,Nos,1950,2020/1957,28-07-2020,29-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
07-08-2020,07-08-2020,07-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,10,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2020/1914,27-07-2020,28-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,Y,,805,0,,,Wooden Pallet
07-08-2020,07-08-2020,07-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,11500,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,300,Nos,1500,2020/1987,30-07-2020,31-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
08-08-2020,08-08-2020,08-08-2020,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB01,Pallet Company India Kolkata,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,420,Nos,1950,2020/1957,28-07-2020,29-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,Y,,817,0,,,Wooden Pallet
08-08-2020,08-08-2020,08-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2020/1914,27-07-2020,28-07-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,Y,,812,0,,,Wooden Pallet
08-08-2020,08-08-2020,08-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,11500,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,300,Nos,1500,2020/1987,30-07-2020,31-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
08-08-2020,08-08-2020,08-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2020/1914,27-07-2020,28-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,Y,,810,0,,,Wooden Pallet
08-08-2020,08-08-2020,08-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2020/1914,27-07-2020,28-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,Y,,816,0,,,Wooden Pallet
08-08-2020,08-08-2020,08-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,11500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2020/1914,27-07-2020,28-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
08-08-2020,08-08-2020,08-08-2020,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",FMCG,West,RENTAL,Thane,Maharashtra,MH03,Pallet Company India Bhiwandi,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",Allot,Pallet CompanyOUT,5000,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,300,Nos,1500,2020/2294,07-08-2020,21-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
08-08-2020,08-08-2020,08-08-2020,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",FMCG,West,RENTAL,Thane,Maharashtra,MH03,Pallet Company India Bhiwandi,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",Allot,Pallet CompanyOUT,5000,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,300,Nos,1500,2020/2294,07-08-2020,21-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
08-08-2020,08-08-2020,08-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2020/1914,27-07-2020,28-07-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,Y,,813,0,,,Wooden Pallet
08-08-2020,08-08-2020,08-08-2020,10001725,Cart Services Pvt. Ltd. _ Bhiwandi _WH B6and B8,FMCG,West,RENTAL,Bhiwandi,Maharashtra,MH03,Pallet Company India Bhiwandi,10001725,Cart Services Pvt. Ltd. - Bhiwandi (WH B6&B8),Allot,Pallet CompanyOUT,5500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2020/2291,07-08-2020,08-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
09-08-2020,09-08-2020,09-08-2020,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB01,Pallet Company India Kolkata,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,420,Nos,1950,2020/1957,28-07-2020,29-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,Y,,819,0,,,Wooden Pallet
09-08-2020,09-08-2020,09-08-2020,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB01,Pallet Company India Kolkata,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,420,Nos,1950,2020/1957,28-07-2020,29-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,Y,,818,0,,,Wooden Pallet
10-08-2020,10-08-2020,10-08-2020,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",FMCG,West,RENTAL,Thane,Maharashtra,MH03,Pallet Company India Bhiwandi,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",Allot,Pallet CompanyOUT,5000,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,300,Nos,1500,2020/2294,07-08-2020,21-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
10-08-2020,10-08-2020,10-08-2020,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",FMCG,West,RENTAL,Thane,Maharashtra,MH03,Pallet Company India Bhiwandi,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",Allot,Pallet CompanyOUT,5000,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,300,Nos,1500,2020/2294,07-08-2020,21-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
10-08-2020,10-08-2020,10-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,11500,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,322,Nos,1500,2020/1987,30-07-2020,31-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
10-08-2020,10-08-2020,10-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,11500,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,322,Nos,1500,2020/1987,30-07-2020,31-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
10-08-2020,10-08-2020,10-08-2020,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",FMCG,West,RENTAL,Thane,Maharashtra,MH03,Pallet Company India Bhiwandi,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",Allot,Pallet CompanyOUT,5000,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,300,Nos,1500,2020/2294,07-08-2020,21-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
10-08-2020,10-08-2020,10-08-2020,10001459,Cart Services Pvt. Ltd. _ Malur,FMCG,South,RENTAL,Malur,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10001459,Cart Services Pvt. Ltd. - Malur,Allot,Pallet CompanyOUT,5500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,100,Nos,1950,2020/2216,06-08-2020,07-08-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,0,,,Wooden Pallet
10-08-2020,10-08-2020,10-08-2020,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB01,Pallet Company India Kolkata,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),Allot,Pallet CompanyOUT,8500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,350,Nos,1950,2020/1957,28-07-2020,29-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
10-08-2020,10-08-2020,10-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2020/1914,27-07-2020,28-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,Y,,832,0,,,Wooden Pallet
10-08-2020,08-08-2020,10-08-2020,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB01,Pallet Company India Kolkata,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,420,Nos,1950,2020/1957,28-07-2020,29-07-2020,C,,Rent,Ecommerce,Allot,32ft SXL,Y,,351,0,,,Wooden Pallet
11-08-2020,11-08-2020,11-08-2020,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB01,Pallet Company India Kolkata,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2020/1957,28-07-2020,29-07-2020,C,,Rent,Ecommerce,Allot,40ft Container Trailer,Y,,834,0,,,Wooden Pallet
11-08-2020,11-08-2020,11-08-2020,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",FMCG,West,RENTAL,Thane,Maharashtra,MH03,Pallet Company India Bhiwandi,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",Allot,Pallet CompanyOUT,5000,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,100,Nos,1950,2020/2294,07-08-2020,21-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
11-08-2020,11-08-2020,11-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,11500,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,300,Nos,1500,2020/2374,11-08-2020,12-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
11-08-2020,11-08-2020,11-08-2020,10005878,Cart Services Pvt. Ltd. _ Bangalore,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10005878,Cart Services Pvt. Ltd. _ Bangalore,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2020/2306,08-08-2020,16-08-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,Y,,839,0,,,Wooden Pallet
11-08-2020,11-08-2020,11-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,11500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2020/2376,11-08-2020,12-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
11-08-2020,11-08-2020,11-08-2020,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB01,Pallet Company India Kolkata,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2020/1957,28-07-2020,29-07-2020,C,,Rent,Ecommerce,Allot,40ft Container Trailer,Y,,835,0,,,Wooden Pallet
11-08-2020,11-08-2020,11-08-2020,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",FMCG,West,RENTAL,Thane,Maharashtra,MH03,Pallet Company India Bhiwandi,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",Allot,Pallet CompanyOUT,5000,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,300,Nos,1500,2020/2294,07-08-2020,21-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
11-08-2020,11-08-2020,11-08-2020,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB01,Pallet Company India Kolkata,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2020/1957,28-07-2020,29-07-2020,C,,Rent,Ecommerce,Allot,40ft Container Trailer,Y,,836,0,,,Wooden Pallet
11-08-2020,11-08-2020,11-08-2020,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",FMCG,West,RENTAL,Thane,Maharashtra,MH03,Pallet Company India Bhiwandi,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",Allot,Pallet CompanyOUT,5000,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,200,Nos,1500,2020/2294,07-08-2020,21-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
11-08-2020,11-08-2020,11-08-2020,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",FMCG,West,RENTAL,Thane,Maharashtra,GJ02,Pallet Company India Kanera,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",Allot,Pallet CompanyOUT,39000,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2020/2294,07-08-2020,21-08-2020,C,,Rent,Ecommerce,Allot,40ft Open Trailer,N,,,,,,Wooden Pallet
11-08-2020,11-08-2020,11-08-2020,10005878,Cart Services Pvt. Ltd. _ Bangalore,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10005878,Cart Services Pvt. Ltd. _ Bangalore,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2020/2306,08-08-2020,16-08-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,Y,,840,0,,,Wooden Pallet
11-08-2020,11-08-2020,11-08-2020,10001317,Cart Services Pvt. Ltd. _ Hyderabad _Medchal _ Malkajgiri,FMCG,South,RENTAL,Hyderabad,Telangana,TL01,Pallet Company India Hyderabad,10001317,Cart Services Pvt. Ltd. - Hyderabad (Medchal - Malkajgiri),Allot,Pallet CompanyOUT,2500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,160,Nos,1950,2020/2356,10-08-2020,17-08-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,1200,,,Wooden Pallet
11-08-2020,11-08-2020,11-08-2020,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",FMCG,West,RENTAL,Thane,Maharashtra,MH03,Pallet Company India Bhiwandi,10005874,"Cart Services Private Limited _ Bhiwandi_ Saidham, G Warehouse",Allot,Pallet CompanyOUT,5000,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2020/2294,07-08-2020,21-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
12-08-2020,12-08-2020,12-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,11500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,130,Nos,1950,2020/2376,11-08-2020,12-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
12-08-2020,12-08-2020,12-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,11500,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,300,Nos,1500,2020/2374,11-08-2020,12-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
12-08-2020,12-08-2020,12-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2020/2376,11-08-2020,12-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,Y,,846,0,,,Wooden Pallet
12-08-2020,12-08-2020,12-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,11500,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,170,Nos,1500,2020/2374,11-08-2020,12-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
12-08-2020,12-08-2020,12-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2020/2376,11-08-2020,12-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,Y,,845,0,,,Wooden Pallet
12-08-2020,12-08-2020,12-08-2020,10001317,Cart Services Pvt. Ltd. _ Hyderabad _Medchal _ Malkajgiri,FMCG,South,RENTAL,Hyderabad,Telangana,TL01,Pallet Company India Hyderabad,10001317,Cart Services Pvt. Ltd. - Hyderabad (Medchal - Malkajgiri),Allot,Pallet CompanyOUT,3700,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,200,Nos,1950,2020/2356,10-08-2020,17-08-2020,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,1200,,,Wooden Pallet
12-08-2020,12-08-2020,12-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2020/2376,11-08-2020,12-08-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,Y,,853,0,,,Wooden Pallet
12-08-2020,12-08-2020,12-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,150,Nos,1950,2020/2376,11-08-2020,12-08-2020,C,,Rent,Ecommerce,Allot,19ft Vehicle,Y,,854,0,,,Wooden Pallet
12-08-2020,12-08-2020,12-08-2020,10001317,Cart Services Pvt. Ltd. _ Hyderabad _Medchal _ Malkajgiri,FMCG,South,RENTAL,Hyderabad,Telangana,TL01,Pallet Company India Hyderabad,10001317,Cart Services Pvt. Ltd. - Hyderabad (Medchal - Malkajgiri),Allot,Pallet CompanyOUT,3700,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,175,Nos,1950,2020/2356,10-08-2020,17-08-2020,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,1200,,,Wooden Pallet
12-08-2020,12-08-2020,12-08-2020,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,WB01,Pallet Company India Kolkata,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),Allot,Pallet CompanyOUT,8500,Pallet Company Transport borne by customer,Wooden Pallet,A010000003,300,Nos,1500,2020/2431,12-08-2020,14-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
13-08-2020,13-08-2020,13-08-2020,10002391,Cart Services Pvt. Ltd. _ Bangalore _Venkatapura Village  Malur,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10002391,"Cart Services Pvt. Ltd. - Bangalore (Venkatapura Village, Malur )",Allot,Pallet CompanyOUT,11500,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,320,Nos,1950,2020/2376,11-08-2020,12-08-2020,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,,,Wooden Pallet
