POSTING DATE,EFFECTIVE DATE,CREATE DATE,TRANSFER IN EFFECTIVE DATE,Customer/Vendor Code,Customer/Vendor Name,LOB,Region,BP TYPE,City,STATE,From WhsCode,From WhsName,To whsCode,TO WhsName,Model TYPE,Transfer Type,U_Frt,U_ActShipType,PRODUCT CATEGORY,ItemCode,QUANTITY,UNIT,RATE,SO ID,SO Creation Date,SO Due Date,U_DocStatus,NumAtCard,U_SOTYPE,BP CATEGORY,Document Type,TRANSPORTER NAME,U_GRNNO,Loading/Unloading,Detention,U_AssetClass
12-04-2021,09-04-2021,12-04-2021,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-227,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
12-04-2021,09-04-2021,12-04-2021,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-49,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
13-04-2021,12-04-2021,13-04-2021,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-243,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
13-04-2021,12-04-2021,13-04-2021,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-57,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
14-04-2021,13-04-2021,14-04-2021,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-247,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
14-04-2021,13-04-2021,14-04-2021,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-71,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
16-04-2021,15-04-2021,16-04-2021,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-65,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
16-04-2021,15-04-2021,16-04-2021,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-257,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
17-04-2021,15-04-2021,17-04-2021,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-54,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
17-04-2021,15-04-2021,17-04-2021,,10002430,Cart Services Pvt. Ltd. _ Kolkata _Bagnan,FMCG,East,RENTAL,Kolkata,West Bengal,10002430,Cart Services Pvt. Ltd. - Kolkata (Bagnan),WB01,Pallet Company  India Kolkata,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-266,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
19-04-2021,10-04-2021,19-04-2021,,10001443,Cart Services Pvt. Ltd. _ Krishnagiri,FMCG,South,RENTAL,Krishnagiri,Tamil Nadu,10001443,Cart Services Pvt. Ltd. - Krishnagiri,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-350,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
21-04-2021,17-04-2021,21-04-2021,,10001443,Cart Services Pvt. Ltd. _ Krishnagiri,FMCG,South,RENTAL,Krishnagiri,Tamil Nadu,10001443,Cart Services Pvt. Ltd. - Krishnagiri,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-350,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
21-04-2021,10-03-2021,21-04-2021,,10005962,Cart Services Pvt. Ltd. _ Bangalore _Hoskote_Utility Box,FMCG,South,RENTAL,Bangalore,Karnataka,10005962,Cart Services Pvt. Ltd. _ Bangalore _Hoskote_Utility Box,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Utility Box,A080000034,-835,Nos,325,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Utility Box
21-04-2021,10-03-2021,21-04-2021,,10005962,Cart Services Pvt. Ltd. _ Bangalore _Hoskote_Utility Box,FMCG,South,RENTAL,Bangalore,Karnataka,10005962,Cart Services Pvt. Ltd. _ Bangalore _Hoskote_Utility Box,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Utility Box,A080000023,-1385,Nos,471,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Utility Box
22-04-2021,19-04-2021,22-04-2021,,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,FMCG,South,RENTAL,Chennai,Tamil Nadu,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,TN01,Pallet Company  India Chennai,Return,Pallet Company IN,0,Customer Transport,Wooden Pallet,A010000023,-150,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,0,0,Wooden Pallet
22-04-2021,19-04-2021,22-04-2021,,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,FMCG,South,RENTAL,Chennai,Tamil Nadu,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,TN01,Pallet Company  India Chennai,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-150,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Shriram Trans Packers And Movers,,0,0,Wooden Pallet
22-04-2021,18-04-2021,22-04-2021,,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,FMCG,South,RENTAL,Chennai,Tamil Nadu,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,TN01,Pallet Company  India Chennai,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-150,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Shriram Trans Packers And Movers,,0,0,Wooden Pallet
22-04-2021,19-04-2021,22-04-2021,,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,FMCG,South,RENTAL,Chennai,Tamil Nadu,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,TN01,Pallet Company  India Chennai,Return,Pallet Company IN,0,Customer Transport,Wooden Pallet,A010000023,-150,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,0,0,Wooden Pallet
22-04-2021,18-04-2021,22-04-2021,,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,FMCG,South,RENTAL,Chennai,Tamil Nadu,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,TN01,Pallet Company  India Chennai,Return,Pallet Company IN,0,Customer Transport,Wooden Pallet,A010000023,-150,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Customer Transport,,0,0,Wooden Pallet
29-04-2021,13-04-2021,29-04-2021,,10001443,Cart Services Pvt. Ltd. _ Krishnagiri,FMCG,South,RENTAL,Krishnagiri,Tamil Nadu,10001443,Cart Services Pvt. Ltd. - Krishnagiri,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-350,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
30-04-2021,30-04-2021,30-04-2021,,10006018,Cart Services Pvt. Ltd. _ Bangalore _ Satellite Hub_WFL,FMCG,South,RENTAL,Bangalore,Karnataka,10006018,Cart Services Pvt. Ltd. _ Bangalore _ Satellite Hub_WFL,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-129,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,Wooden Pallet
30-04-2021,15-01-2021,30-04-2021,,10006020,Cart Services Pvt. Ltd. _ Bangalore _ Bulk Hub BLR1,FMCG,South,RENTAL,Bangalore,Karnataka,10006020,Cart Services Pvt. Ltd. _ Bangalore _ Bulk Hub BLR1,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-172,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
30-04-2021,15-04-2021,30-04-2021,,10001443,Cart Services Pvt. Ltd. _ Krishnagiri,FMCG,South,RENTAL,Krishnagiri,Tamil Nadu,10001443,Cart Services Pvt. Ltd. - Krishnagiri,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-350,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
30-04-2021,21-04-2021,30-04-2021,,10001443,Cart Services Pvt. Ltd. _ Krishnagiri,FMCG,South,RENTAL,Krishnagiri,Tamil Nadu,10001443,Cart Services Pvt. Ltd. - Krishnagiri,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-350,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
19-05-2021,15-05-2021,19-05-2021,,10001443,Cart Services Pvt. Ltd. _ Krishnagiri,FMCG,South,RENTAL,Krishnagiri,Tamil Nadu,10001443,Cart Services Pvt. Ltd. - Krishnagiri,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-350,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
19-05-2021,14-05-2021,19-05-2021,,10001443,Cart Services Pvt. Ltd. _ Krishnagiri,FMCG,South,RENTAL,Krishnagiri,Tamil Nadu,10001443,Cart Services Pvt. Ltd. - Krishnagiri,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-350,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
20-05-2021,17-04-2021,20-05-2021,,10002436,Cart Services Pvt. Ltd. _ Hosur _U2 BTS Large,FMCG,South,RENTAL,Hosur,Tamil Nadu,10002436,Cart Services Pvt. Ltd. - Hosur (U2 BTS Large),KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-73,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
20-05-2021,17-04-2021,20-05-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-194,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
20-05-2021,17-04-2021,20-05-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-8,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
22-05-2021,21-05-2021,22-05-2021,,10001497,Cart Services Pvt. Ltd. _ Jhajjar _Flex Kulana FC,FMCG,North,RENTAL,Jhajjar,Haryana,10001497,Cart Services Pvt. Ltd. - Jhajjar (Flex Kulana FC),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,0,Pallet Company  Transport borne by Pallet Company ,Wooden Planks,C150000006,-15,Nos,182.33,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,
22-05-2021,21-05-2021,22-05-2021,,10001497,Cart Services Pvt. Ltd. _ Jhajjar _Flex Kulana FC,FMCG,North,RENTAL,Jhajjar,Haryana,10001497,Cart Services Pvt. Ltd. - Jhajjar (Flex Kulana FC),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,0,Pallet Company  Transport borne by Pallet Company ,Wooden Planks,C150000007,-30,Nos,34.09,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,
22-05-2021,21-05-2021,22-05-2021,,10001497,Cart Services Pvt. Ltd. _ Jhajjar _Flex Kulana FC,FMCG,North,RENTAL,Jhajjar,Haryana,10001497,Cart Services Pvt. Ltd. - Jhajjar (Flex Kulana FC),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,0,Pallet Company  Transport borne by Pallet Company ,Wooden Planks,C150000011,-120,Nos,42.41,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,
22-05-2021,21-05-2021,22-05-2021,,10001497,Cart Services Pvt. Ltd. _ Jhajjar _Flex Kulana FC,FMCG,North,RENTAL,Jhajjar,Haryana,10001497,Cart Services Pvt. Ltd. - Jhajjar (Flex Kulana FC),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,0,Pallet Company  Transport borne by Pallet Company ,Wooden Planks,C150000066,-250,Nos,116,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,
22-05-2021,21-05-2021,22-05-2021,,10001497,Cart Services Pvt. Ltd. _ Jhajjar _Flex Kulana FC,FMCG,North,RENTAL,Jhajjar,Haryana,10001497,Cart Services Pvt. Ltd. - Jhajjar (Flex Kulana FC),HY01,Pallet Company  India Pataudi,Return,Pallet Company IN,5500,Pallet Company  Transport borne by customer,Wooden Pallet,A010000038,-23,Nos,2890,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,Wooden Pallet
24-05-2021,22-05-2021,24-05-2021,,10001443,Cart Services Pvt. Ltd. _ Krishnagiri,FMCG,South,RENTAL,Krishnagiri,Tamil Nadu,10001443,Cart Services Pvt. Ltd. - Krishnagiri,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,0,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-300,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,0,0,Wooden Pallet
24-05-2021,22-05-2021,24-05-2021,,10001443,Cart Services Pvt. Ltd. _ Krishnagiri,FMCG,South,RENTAL,Krishnagiri,Tamil Nadu,10001443,Cart Services Pvt. Ltd. - Krishnagiri,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-250,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
28-05-2021,30-04-2021,28-05-2021,,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,FMCG,South,RENTAL,Chennai,Tamil Nadu,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,TN01,Pallet Company  India Chennai,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-130,Nos,1950,,,,C,,Rent,Ecommerce,Dehire Received,Shriram Trans Packers And Movers,,,,Wooden Pallet
29-05-2021,11-03-2021,29-05-2021,,10005962,Cart Services Pvt. Ltd. _ Bangalore _Hoskote_Utility Box,FMCG,South,RENTAL,Bangalore,Karnataka,10005962,Cart Services Pvt. Ltd. _ Bangalore _Hoskote_Utility Box,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Utility Box,A080000023,-235,Nos,471,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,,,Utility Box
29-05-2021,11-03-2021,29-05-2021,,10005962,Cart Services Pvt. Ltd. _ Bangalore _Hoskote_Utility Box,FMCG,South,RENTAL,Bangalore,Karnataka,10005962,Cart Services Pvt. Ltd. _ Bangalore _Hoskote_Utility Box,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Utility Box,A080000034,-306,Nos,325,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,,,Utility Box
14-06-2021,09-06-2021,14-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-17,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
14-06-2021,09-06-2021,14-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-280,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
14-06-2021,09-06-2021,14-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-20,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
14-06-2021,09-06-2021,14-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-283,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
15-06-2021,11-06-2021,15-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-287,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
15-06-2021,11-06-2021,15-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-13,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
15-06-2021,11-06-2021,15-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-13,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
15-06-2021,11-06-2021,15-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-287,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
18-06-2021,17-06-2021,18-06-2021,,10006123,Cart Services Pvt. Ltd. _ Bhilai_ SatelliteHub_RPR,FMCG,West,RENTAL,Bhilai,Chattisgarh,10006123,Cart Services Pvt. Ltd. _ Bhilai_ SatelliteHub_RPR,MH05,Pallet Company  India Nagpur,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-70,Nos,1950,,,,C,,,Ecommerce,Dehire Received,Active Enterprises,,0,0,Wooden Pallet
26-06-2021,22-06-2021,26-06-2021,,10001537,Cart Services Pvt. Ltd. _ Hyderabad _Medak 2180 Flex,FMCG,South,RENTAL,Hyderabad,Telangana,10001537,Cart Services Pvt. Ltd. - Hyderabad (Medak 2180 Flex),TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000038,-72,Nos,2890,,,,C,,,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,,,Wooden Pallet
26-06-2021,22-06-2021,26-06-2021,,10001537,Cart Services Pvt. Ltd. _ Hyderabad _Medak 2180 Flex,FMCG,South,RENTAL,Hyderabad,Telangana,10001537,Cart Services Pvt. Ltd. - Hyderabad (Medak 2180 Flex),TL02,Pallet Company  India Hyderabad,Return,Pallet Company IN,1,Pallet Company  Transport borne by customer,Wooden Pallet,A010000038,-78,Nos,2890,,,,C,,,Ecommerce,Dehire Received,Sri Vaishnavi Enterprises,,,,Wooden Pallet
28-06-2021,15-06-2021,28-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-288,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
28-06-2021,16-06-2021,28-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-286,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
28-06-2021,16-06-2021,28-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-14,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
28-06-2021,17-06-2021,28-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-14,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
28-06-2021,17-06-2021,28-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-286,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
28-06-2021,15-06-2021,28-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-19,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
28-06-2021,15-06-2021,28-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,15,Pallet Company  Transport borne by customer,Wooden Pallet,A010000003,-12,Nos,1500,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
28-06-2021,15-06-2021,28-06-2021,,10005871,Cart Services Pvt. Ltd. _Hosur,FMCG,South,RENTAL,Hosur,Tamil Nadu,10005871,Cart Services Pvt. Ltd. _Hosur,KA02,Pallet Company  India Bangalore-Hobli,Return,Pallet Company IN,,Pallet Company  Transport borne by customer,Wooden Pallet,A010000023,-281,Nos,1950,,,,C,,,Ecommerce,Dehire Received,LOGISTICS TECK LLP,,,,Wooden Pallet
